"Dist Code","Year","State Code","State Name","Dist Name","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)"
"74","2011","5","Karnataka","Dharwad","75.81","52.29","689.75"
"74","2012","5","Karnataka","Dharwad","75.78","41.97","553.84"
"74","2013","5","Karnataka","Dharwad","64.95","56.47","869.44"
"74","2014","5","Karnataka","Dharwad","46.38","54.25","1169.69"
"74","2015","5","Karnataka","Dharwad","49.86","26.88","539.11"
"74","2016","5","Karnataka","Dharwad","44.02","15.68","356.17"
"74","2017","5","Karnataka","Dharwad","54.57","35.42","649.01"
"75","2008","5","Karnataka","Belgaum","32.71","39.23","1199.33"
"75","2009","5","Karnataka","Belgaum","57.14","59.0","1032.55"
"75","2010","5","Karnataka","Belgaum","54.24","67.91","1252.03"
"75","2011","5","Karnataka","Belgaum","44.01","43.95","998.64"
"75","2012","5","Karnataka","Belgaum","47.29","42.59","900.61"
"75","2013","5","Karnataka","Belgaum","39.36","37.43","950.97"
"75","2014","5","Karnataka","Belgaum","46.81","74.09","1582.78"
"75","2015","5","Karnataka","Belgaum","32.91","29.76","904.28"
"75","2016","5","Karnataka","Belgaum","50.77","69.6","1370.84"
"75","2017","5","Karnataka","Belgaum","46.35","70.18","1514.29"
"76","2008","5","Karnataka","Bijapur / Vijayapura","0.0","0.0","0.0"
"76","2009","5","Karnataka","Bijapur / Vijayapura","107.8","113.52","1053.06"
"76","2010","5","Karnataka","Bijapur / Vijayapura","88.66","92.64","1044.89"
"76","2011","5","Karnataka","Bijapur / Vijayapura","71.63","56.53","789.19"
"76","2012","5","Karnataka","Bijapur / Vijayapura","72.99","63.04","863.68"
"76","2013","5","Karnataka","Bijapur / Vijayapura","75.41","75.89","1006.37"
"76","2014","5","Karnataka","Bijapur / Vijayapura","76.95","91.28","1186.22"
"76","2015","5","Karnataka","Bijapur / Vijayapura","73.96","56.56","764.74"
"76","2016","5","Karnataka","Bijapur / Vijayapura","56.13","59.82","1065.77"
"76","2017","5","Karnataka","Bijapur / Vijayapura","68.7","79.05","1150.69"
"77","2008","5","Karnataka","Bidar","19.45","19.7","1012.85"
"77","2009","5","Karnataka","Bidar","6.39","8.52","1333.33"
"77","2010","5","Karnataka","Bidar","7.88","9.44","1197.97"
"77","2011","5","Karnataka","Bidar","6.91","7.49","1083.94"
"77","2012","5","Karnataka","Bidar","6.88","9.42","1369.19"
"77","2013","5","Karnataka","Bidar","6.66","8.5","1276.28"
"77","2014","5","Karnataka","Bidar","4.34","5.39","1241.94"
"77","2015","5","Karnataka","Bidar","3.84","4.28","1114.58"
"77","2016","5","Karnataka","Bidar","4.71","6.31","1340.48"
"77","2017","5","Karnataka","Bidar","4.66","6.23","1338.63"
"78","2008","5","Karnataka","Raichur","1.32","0.53","401.52"
"78","2009","5","Karnataka","Raichur","13.07","6.26","478.96"
"78","2010","5","Karnataka","Raichur","11.72","8.69","741.47"
"78","2011","5","Karnataka","Raichur","6.73","3.51","521.55"
"78","2012","5","Karnataka","Raichur","8.87","5.12","577.23"
"78","2013","5","Karnataka","Raichur","8.04","6.98","868.16"
"78","2014","5","Karnataka","Raichur","7.02","8.75","1246.44"
"78","2015","5","Karnataka","Raichur","3.18","1.19","374.21"
"78","2016","5","Karnataka","Raichur","2.89","1.01","348.32"
"78","2017","5","Karnataka","Raichur","6.93","3.82","551.9"
"79","2008","5","Karnataka","Gulbarga / Kalaburagi","0.02","0.02","1000.0"
"79","2009","5","Karnataka","Gulbarga / Kalaburagi","24.57","26.29","1070.0"
"79","2010","5","Karnataka","Gulbarga / Kalaburagi","19.5","27.02","1385.64"
"79","2011","5","Karnataka","Gulbarga / Kalaburagi","18.2","27.19","1493.96"
"79","2012","5","Karnataka","Gulbarga / Kalaburagi","12.37","15.66","1265.97"
"79","2013","5","Karnataka","Gulbarga / Kalaburagi","14.03","24.03","1712.76"
"79","2014","5","Karnataka","Gulbarga / Kalaburagi","15.23","24.89","1634.27"
"79","2015","5","Karnataka","Gulbarga / Kalaburagi","9.48","9.5","1002.11"
"79","2016","5","Karnataka","Gulbarga / Kalaburagi","9.41","18.73","1990.86"
"79","2017","5","Karnataka","Gulbarga / Kalaburagi","11.07","23.02","2078.92"
"80","2008","5","Karnataka","Dakshina Kannada","3.92","7.04","1795.92"
"80","2009","5","Karnataka","Dakshina Kannada","0.0","0.0","0.0"
"80","2010","5","Karnataka","Dakshina Kannada","0.0","0.0","0.0"
"80","2011","5","Karnataka","Dakshina Kannada","0.0","0.0","0.0"
"80","2012","5","Karnataka","Dakshina Kannada","0.0","0.0","0.0"
"80","2013","5","Karnataka","Dakshina Kannada","0.0","0.0","0.0"
"80","2014","5","Karnataka","Dakshina Kannada","0.0","0.0","0.0"
"80","2015","5","Karnataka","Dakshina Kannada","0.0","0.0","0.0"
"80","2016","5","Karnataka","Dakshina Kannada","0.0","0.0","0.0"
"80","2017","5","Karnataka","Dakshina Kannada","0.0","0.0","0.0"
"81","2008","5","Karnataka","Uttara Kannada","0.0","0.0","0.0"
"81","2009","5","Karnataka","Uttara Kannada","0.0","0.0","0.0"
"81","2010","5","Karnataka","Uttara Kannada","0.0","0.0","0.0"
"81","2011","5","Karnataka","Uttara Kannada","0.0","0.0","0.0"
"81","2012","5","Karnataka","Uttara Kannada","0.0","0.0","0.0"
"81","2013","5","Karnataka","Uttara Kannada","0.0","0.0","0.0"
"81","2014","5","Karnataka","Uttara Kannada","0.0","0.0","0.0"
"81","2015","5","Karnataka","Uttara Kannada","0.0","0.0","0.0"
"81","2016","5","Karnataka","Uttara Kannada","0.0","0.0","0.0"
"81","2017","5","Karnataka","Uttara Kannada","0.0","0.0","0.0"
"82","2008","5","Karnataka","Kodagu / Coorg","11.95","24.86","2080.33"
"82","2009","5","Karnataka","Kodagu / Coorg","0.0","0.0","0.0"
"82","2010","5","Karnataka","Kodagu / Coorg","0.0","0.0","0.0"
"82","2011","5","Karnataka","Kodagu / Coorg","0.0","0.0","0.0"
"82","2012","5","Karnataka","Kodagu / Coorg","0.0","0.0","0.0"
"82","2013","5","Karnataka","Kodagu / Coorg","0.0","0.0","0.0"
"82","2014","5","Karnataka","Kodagu / Coorg","0.0","0.0","0.0"
"82","2015","5","Karnataka","Kodagu / Coorg","0.0","0.0","0.0"
"82","2016","5","Karnataka","Kodagu / Coorg","0.0","0.0","0.0"
"82","2017","5","Karnataka","Kodagu / Coorg","0.0","0.0","0.0"
"83","2008","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","0.0","0.0","0.0"
"83","2009","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","0.0","0.0","0.0"
"83","2010","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","0.0","0.0","0.0"
"83","2011","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","0.0","0.0","0.0"
"83","2012","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","0.0","0.0","0.0"
"83","2013","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","0.0","0.0","0.0"
"83","2014","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","0.0","0.0","0.0"
"83","2015","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","0.0","0.0","0.0"
"83","2016","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","0.0","0.0","0.0"
"83","2017","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","0.0","0.0","0.0"
"84","2008","11","Tamil Nadu","South Arcot / Cuddalore","0.0","0.0","0.0"
"84","2009","11","Tamil Nadu","South Arcot / Cuddalore","0.0","0.0","0.0"
"84","2010","11","Tamil Nadu","South Arcot / Cuddalore","0.0","0.0","0.0"
"84","2011","11","Tamil Nadu","South Arcot / Cuddalore","0.0","0.0","0.0"
"84","2012","11","Tamil Nadu","South Arcot / Cuddalore","0.0","0.0","0.0"
"84","2013","11","Tamil Nadu","South Arcot / Cuddalore","0.0","0.0","0.0"
"84","2014","11","Tamil Nadu","South Arcot / Cuddalore","0.0","0.0","0.0"
"84","2015","11","Tamil Nadu","South Arcot / Cuddalore","0.0","0.0","0.0"
"84","2016","11","Tamil Nadu","South Arcot / Cuddalore","0.0","0.0","0.0"
"84","2017","11","Tamil Nadu","South Arcot / Cuddalore","0.0","0.0","0.0"
"85","2008","11","Tamil Nadu","North Arcot / Vellore","0.01","0.0","0.0"
"85","2009","11","Tamil Nadu","North Arcot / Vellore","0.03","0.0","0.0"
"85","2010","11","Tamil Nadu","North Arcot / Vellore","0.0","0.0","0.0"
"85","2011","11","Tamil Nadu","North Arcot / Vellore","0.02","0.0","0.0"
"85","2012","11","Tamil Nadu","North Arcot / Vellore","0.0","0.0","0.0"
"85","2013","11","Tamil Nadu","North Arcot / Vellore","0.0","0.0","0.0"
"85","2014","11","Tamil Nadu","North Arcot / Vellore","0.0","0.0","0.0"
"85","2015","11","Tamil Nadu","North Arcot / Vellore","0.0","0.0","0.0"
"85","2016","11","Tamil Nadu","North Arcot / Vellore","0.0","0.0","0.0"
"85","2017","11","Tamil Nadu","North Arcot / Vellore","0.0","0.0","0.0"
"86","2008","11","Tamil Nadu","Salem","0.0","0.0","0.0"
"86","2009","11","Tamil Nadu","Salem","0.18","0.0","0.0"
"86","2010","11","Tamil Nadu","Salem","0.03","0.0","0.0"
"86","2011","11","Tamil Nadu","Salem","0.01","0.0","0.0"
"86","2012","11","Tamil Nadu","Salem","0.06","0.0","0.0"
"86","2013","11","Tamil Nadu","Salem","0.0","0.0","0.0"
"86","2014","11","Tamil Nadu","Salem","0.0","0.0","0.0"
"86","2015","11","Tamil Nadu","Salem","0.0","0.0","0.0"
"86","2016","11","Tamil Nadu","Salem","0.0","0.0","0.0"
"86","2017","11","Tamil Nadu","Salem","0.0","0.0","0.0"
"87","2008","11","Tamil Nadu","Coimbatore","0.0","0.0","0.0"
"87","2009","11","Tamil Nadu","Coimbatore","0.0","0.0","0.0"
"87","2010","11","Tamil Nadu","Coimbatore","0.0","0.0","0.0"
"87","2011","11","Tamil Nadu","Coimbatore","0.0","0.0","0.0"
"87","2012","11","Tamil Nadu","Coimbatore","0.0","0.0","0.0"
"87","2013","11","Tamil Nadu","Coimbatore","0.0","0.0","0.0"
"87","2014","11","Tamil Nadu","Coimbatore","0.0","0.0","0.0"
"87","2015","11","Tamil Nadu","Coimbatore","0.0","0.0","0.0"
"87","2016","11","Tamil Nadu","Coimbatore","0.0","0.0","0.0"
"87","2017","11","Tamil Nadu","Coimbatore","0.0","0.0","0.0"
"88","2008","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","0.0","0.0"
"88","2009","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","0.0","0.0"
"88","2010","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","0.0","0.0"
"88","2011","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","0.0","0.0"
"88","2012","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","0.0","0.0"
"88","2013","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","0.0","0.0"
"88","2014","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","0.0","0.0"
"88","2015","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","0.0","0.0"
"88","2016","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","0.0","0.0"
"88","2017","11","Tamil Nadu","Tiruchirapalli / Trichy","0.0","0.0","0.0"
"89","2008","11","Tamil Nadu","Thanjavur","0.0","0.0","0.0"
"89","2009","11","Tamil Nadu","Thanjavur","0.0","0.0","0.0"
"89","2010","11","Tamil Nadu","Thanjavur","0.0","0.0","0.0"
"89","2011","11","Tamil Nadu","Thanjavur","0.0","0.0","0.0"
"89","2012","11","Tamil Nadu","Thanjavur","0.0","0.0","0.0"
"89","2013","11","Tamil Nadu","Thanjavur","0.0","0.0","0.0"
"89","2014","11","Tamil Nadu","Thanjavur","0.0","0.0","0.0"
"89","2015","11","Tamil Nadu","Thanjavur","0.0","0.0","0.0"
"89","2016","11","Tamil Nadu","Thanjavur","0.0","0.0","0.0"
"89","2017","11","Tamil Nadu","Thanjavur","0.0","0.0","0.0"
"90","2008","11","Tamil Nadu","Madurai","0.0","0.0","0.0"
"90","2009","11","Tamil Nadu","Madurai","0.0","0.0","0.0"
"90","2010","11","Tamil Nadu","Madurai","0.02","0.0","0.0"
"90","2011","11","Tamil Nadu","Madurai","0.0","0.0","0.0"
"90","2012","11","Tamil Nadu","Madurai","0.0","0.0","0.0"
"90","2013","11","Tamil Nadu","Madurai","0.0","0.0","0.0"
"90","2014","11","Tamil Nadu","Madurai","0.0","0.0","0.0"
"90","2015","11","Tamil Nadu","Madurai","0.0","0.0","0.0"
"90","2016","11","Tamil Nadu","Madurai","0.0","0.0","0.0"
"90","2017","11","Tamil Nadu","Madurai","0.0","0.0","0.0"
"91","2008","11","Tamil Nadu","Ramananthapuram","0.0","0.0","0.0"
"91","2009","11","Tamil Nadu","Ramananthapuram","0.0","0.0","0.0"
"91","2010","11","Tamil Nadu","Ramananthapuram","0.0","0.0","0.0"
"91","2011","11","Tamil Nadu","Ramananthapuram","0.0","0.0","0.0"
"91","2012","11","Tamil Nadu","Ramananthapuram","0.0","0.0","0.0"
"91","2013","11","Tamil Nadu","Ramananthapuram","0.0","0.0","0.0"
"91","2014","11","Tamil Nadu","Ramananthapuram","0.0","0.0","0.0"
"91","2015","11","Tamil Nadu","Ramananthapuram","0.0","0.0","0.0"
"91","2016","11","Tamil Nadu","Ramananthapuram","0.0","0.0","0.0"
"91","2017","11","Tamil Nadu","Ramananthapuram","0.0","0.0","0.0"
"92","2008","11","Tamil Nadu","Thirunelveli","0.0","0.0","0.0"
"92","2009","11","Tamil Nadu","Thirunelveli","0.0","0.0","0.0"
"92","2010","11","Tamil Nadu","Thirunelveli","0.0","0.0","0.0"
"92","2011","11","Tamil Nadu","Thirunelveli","0.0","0.0","0.0"
"92","2012","11","Tamil Nadu","Thirunelveli","0.0","0.0","0.0"
"92","2013","11","Tamil Nadu","Thirunelveli","0.0","0.0","0.0"
"92","2014","11","Tamil Nadu","Thirunelveli","0.0","0.0","0.0"
"92","2015","11","Tamil Nadu","Thirunelveli","0.0","0.0","0.0"
"92","2016","11","Tamil Nadu","Thirunelveli","0.0","0.0","0.0"
"92","2017","11","Tamil Nadu","Thirunelveli","0.0","0.0","0.0"
"93","2008","11","Tamil Nadu","The Nilgiris","0.0","0.0","0.0"
"93","2009","11","Tamil Nadu","The Nilgiris","0.0","0.0","0.0"
"93","2010","11","Tamil Nadu","The Nilgiris","0.0","0.0","0.0"
"93","2011","11","Tamil Nadu","The Nilgiris","0.0","0.0","0.0"
"93","2012","11","Tamil Nadu","The Nilgiris","0.01","0.0","0.0"
"93","2013","11","Tamil Nadu","The Nilgiris","0.0","0.0","0.0"
"93","2014","11","Tamil Nadu","The Nilgiris","0.0","0.0","0.0"
"93","2015","11","Tamil Nadu","The Nilgiris","0.0","0.0","0.0"
"93","2016","11","Tamil Nadu","The Nilgiris","0.01","0.0","0.0"
"93","2017","11","Tamil Nadu","The Nilgiris","0.0","0.0","0.0"
"94","2008","11","Tamil Nadu","Kanyakumari","0.0","0.0","0.0"
"94","2009","11","Tamil Nadu","Kanyakumari","0.0","0.0","0.0"
"94","2010","11","Tamil Nadu","Kanyakumari","0.0","0.0","0.0"
"94","2011","11","Tamil Nadu","Kanyakumari","0.0","0.0","0.0"
"94","2012","11","Tamil Nadu","Kanyakumari","0.0","0.0","0.0"
"94","2013","11","Tamil Nadu","Kanyakumari","0.0","0.0","0.0"
"94","2014","11","Tamil Nadu","Kanyakumari","0.0","0.0","0.0"
"94","2015","11","Tamil Nadu","Kanyakumari","0.0","0.0","0.0"
"94","2016","11","Tamil Nadu","Kanyakumari","0.0","0.0","0.0"
"94","2017","11","Tamil Nadu","Kanyakumari","0.0","0.0","0.0"
"95","2008","7","Maharashtra","Bombay","0.0","0.0","0.0"
"95","2009","7","Maharashtra","Bombay","0.0","0.0","0.0"
"95","2010","7","Maharashtra","Bombay","0.0","0.0","0.0"
"95","2011","7","Maharashtra","Bombay","0.0","0.0","0.0"
"95","2012","7","Maharashtra","Bombay","0.0","0.0","0.0"
"95","2016","7","Maharashtra","Bombay","0.0","0.0","0.0"
"96","2008","7","Maharashtra","Thane","0.1","0.1","1000.0"
"96","2009","7","Maharashtra","Thane","0.1","0.08","800.0"
"96","2010","7","Maharashtra","Thane","0.1","0.15","1500.0"
"96","2011","7","Maharashtra","Thane","0.1","0.1","1000.0"
"96","2012","7","Maharashtra","Thane","0.0","0.0","0.0"
"96","2013","7","Maharashtra","Thane","0.0","0.0","0.0"
"96","2014","7","Maharashtra","Thane","0.0","0.0","0.0"
"96","2015","7","Maharashtra","Thane","0.04","0.04","1000.0"
"96","2016","7","Maharashtra","Thane","0.04","0.1","2833.33"
"96","2017","7","Maharashtra","Thane","0.02","0.02","1419.35"
"97","2008","7","Maharashtra","Raigad","0.0","0.0","0.0"
"97","2009","7","Maharashtra","Raigad","0.0","0.0","0.0"
"97","2010","7","Maharashtra","Raigad","0.0","0.0","0.0"
"97","2011","7","Maharashtra","Raigad","0.0","0.0","0.0"
"97","2012","7","Maharashtra","Raigad","0.0","0.0","0.0"
"97","2013","7","Maharashtra","Raigad","0.0","0.0","0.0"
"97","2014","7","Maharashtra","Raigad","0.0","0.0","0.0"
"97","2015","7","Maharashtra","Raigad","0.01","0.01","1000.0"
"97","2016","7","Maharashtra","Raigad","0.0","0.0","0.0"
"97","2017","7","Maharashtra","Raigad","0.0","0.0","0.0"
"98","2008","7","Maharashtra","Ratnagiri","0.0","0.0","0.0"
"98","2009","7","Maharashtra","Ratnagiri","0.0","0.0","0.0"
"98","2010","7","Maharashtra","Ratnagiri","0.0","0.0","0.0"
"98","2011","7","Maharashtra","Ratnagiri","0.0","0.0","0.0"
"98","2012","7","Maharashtra","Ratnagiri","0.0","0.0","0.0"
"98","2013","7","Maharashtra","Ratnagiri","0.0","0.0","0.0"
"98","2014","7","Maharashtra","Ratnagiri","0.0","0.0","0.0"
"98","2015","7","Maharashtra","Ratnagiri","0.0","0.0","0.0"
"98","2016","7","Maharashtra","Ratnagiri","0.0","0.0","0.0"
"98","2017","7","Maharashtra","Ratnagiri","0.0","0.0","0.0"
"99","2008","7","Maharashtra","Nasik","71.9","115.9","1611.96"
"99","2009","7","Maharashtra","Nasik","73.0","117.92","1615.34"
"99","2010","7","Maharashtra","Nasik","75.3","143.7","1908.37"
"99","2011","7","Maharashtra","Nasik","52.4","102.6","1958.02"
"99","2012","7","Maharashtra","Nasik","32.4","53.17","1641.05"
"99","2013","7","Maharashtra","Nasik","65.9","111.9","1698.03"
"99","2014","7","Maharashtra","Nasik","72.4","111.2","1535.91"
"99","2015","7","Maharashtra","Nasik","60.0","81.1","1351.67"
"99","2016","7","Maharashtra","Nasik","79.2","177.6","2242.42"
"99","2017","7","Maharashtra","Nasik","112.46","223.6","1988.3"
"100","2008","7","Maharashtra","Dhule","30.7","55.5","1807.82"
"100","2009","7","Maharashtra","Dhule","49.9","108.78","2179.96"
"100","2010","7","Maharashtra","Dhule","53.0","119.55","2255.66"
"100","2011","7","Maharashtra","Dhule","52.3","126.64","2421.42"
"100","2012","7","Maharashtra","Dhule","61.5","133.26","2166.83"
"100","2013","7","Maharashtra","Dhule","68.7","123.3","1794.76"
"100","2014","7","Maharashtra","Dhule","57.9","104.8","1810.02"
"100","2015","7","Maharashtra","Dhule","66.5","108.0","1624.06"
"100","2016","7","Maharashtra","Dhule","58.8","125.0","2125.85"
"100","2017","7","Maharashtra","Dhule","75.66","159.7","2110.73"
"101","2008","7","Maharashtra","Jalgaon","31.6","64.6","2044.3"
"101","2009","7","Maharashtra","Jalgaon","50.9","109.98","2160.71"
"101","2010","7","Maharashtra","Jalgaon","66.0","164.59","2493.79"
"101","2011","7","Maharashtra","Jalgaon","25.9","60.23","2325.48"
"101","2012","7","Maharashtra","Jalgaon","25.3","52.97","2093.68"
"101","2013","7","Maharashtra","Jalgaon","25.3","64.8","2561.27"
"101","2014","7","Maharashtra","Jalgaon","49.6","81.1","1635.08"
"101","2015","7","Maharashtra","Jalgaon","42.3","63.5","1501.18"
"101","2016","7","Maharashtra","Jalgaon","52.7","106.1","2013.28"
"101","2017","7","Maharashtra","Jalgaon","51.01","97.3","1907.32"
"102","2008","7","Maharashtra","Ahmednagar","138.2","219.2","1586.11"
"102","2009","7","Maharashtra","Ahmednagar","129.5","215.99","1667.88"
"102","2010","7","Maharashtra","Ahmednagar","133.7","248.91","1861.71"
"102","2011","7","Maharashtra","Ahmednagar","48.1","88.69","1843.87"
"102","2012","7","Maharashtra","Ahmednagar","38.9","46.09","1184.83"
"102","2013","7","Maharashtra","Ahmednagar","51.9","100.7","1940.27"
"102","2014","7","Maharashtra","Ahmednagar","57.2","85.0","1486.01"
"102","2015","7","Maharashtra","Ahmednagar","41.1","50.1","1218.98"
"102","2016","7","Maharashtra","Ahmednagar","60.0","127.2","2120.0"
"102","2017","7","Maharashtra","Ahmednagar","79.8","177.5","2224.31"
"103","2008","7","Maharashtra","Pune","60.9","112.3","1844.01"
"103","2009","7","Maharashtra","Pune","59.6","91.81","1540.44"
"103","2010","7","Maharashtra","Pune","60.0","115.93","1932.17"
"103","2011","7","Maharashtra","Pune","55.3","105.56","1908.86"
"103","2012","7","Maharashtra","Pune","53.0","93.82","1770.19"
"103","2013","7","Maharashtra","Pune","64.3","129.9","2020.22"
"103","2014","7","Maharashtra","Pune","71.8","108.3","1508.36"
"103","2015","7","Maharashtra","Pune","62.0","129.6","2090.32"
"103","2016","7","Maharashtra","Pune","68.9","165.2","2397.68"
"103","2017","7","Maharashtra","Pune","72.4","177.2","2447.51"
"104","2008","7","Maharashtra","Satara","40.2","69.1","1718.91"
"104","2009","7","Maharashtra","Satara","42.0","69.01","1643.1"
"104","2010","7","Maharashtra","Satara","43.7","86.48","1978.95"
"104","2011","7","Maharashtra","Satara","36.6","67.82","1853.01"
"104","2012","7","Maharashtra","Satara","35.0","58.54","1672.57"
"104","2013","7","Maharashtra","Satara","33.8","62.2","1840.24"
"104","2014","7","Maharashtra","Satara","38.3","61.4","1603.13"
"104","2015","7","Maharashtra","Satara","29.7","49.0","1649.83"
"104","2016","7","Maharashtra","Satara","35.6","71.2","2000.0"
"104","2017","7","Maharashtra","Satara","37.2","75.1","2018.82"
"105","2008","7","Maharashtra","Sangli","24.6","45.3","1841.46"
"105","2009","7","Maharashtra","Sangli","34.3","57.47","1675.51"
"105","2010","7","Maharashtra","Sangli","39.3","72.93","1855.73"
"105","2011","7","Maharashtra","Sangli","20.0","34.03","1701.5"
"105","2012","7","Maharashtra","Sangli","20.1","36.48","1814.93"
"105","2013","7","Maharashtra","Sangli","26.2","51.5","1965.65"
"105","2014","7","Maharashtra","Sangli","32.5","70.9","2181.54"
"105","2015","7","Maharashtra","Sangli","19.2","32.4","1687.5"
"105","2016","7","Maharashtra","Sangli","25.6","63.6","2484.37"
"105","2017","7","Maharashtra","Sangli","25.1","49.8","1984.06"
"106","2008","7","Maharashtra","Solapur","62.6","83.8","1338.66"
"106","2009","7","Maharashtra","Solapur","80.4","105.97","1318.03"
"106","2010","7","Maharashtra","Solapur","87.8","122.94","1400.23"
"106","2011","7","Maharashtra","Solapur","29.3","34.89","1190.78"
"106","2012","7","Maharashtra","Solapur","28.8","21.81","757.29"
"106","2013","7","Maharashtra","Solapur","35.7","35.8","1002.8"
"106","2014","7","Maharashtra","Solapur","42.2","54.6","1293.84"
"106","2015","7","Maharashtra","Solapur","41.3","28.8","697.34"
"106","2016","7","Maharashtra","Solapur","58.1","77.78","1338.73"
"106","2017","7","Maharashtra","Solapur","68.7","81.83","1191.12"
"107","2008","7","Maharashtra","Kolhapur","9.6","23.8","2479.17"
"107","2009","7","Maharashtra","Kolhapur","7.9","17.99","2277.22"
"107","2010","7","Maharashtra","Kolhapur","8.6","22.84","2655.81"
"107","2011","7","Maharashtra","Kolhapur","8.5","21.1","2482.35"
"107","2012","7","Maharashtra","Kolhapur","9.1","19.96","2193.41"
"107","2013","7","Maharashtra","Kolhapur","16.6","41.7","2512.05"
"107","2014","7","Maharashtra","Kolhapur","6.8","15.1","2220.59"
"107","2015","7","Maharashtra","Kolhapur","2.0","4.5","2250.0"
"107","2016","7","Maharashtra","Kolhapur","4.3","9.7","2255.81"
"107","2017","7","Maharashtra","Kolhapur","2.8","6.5","2321.43"
"108","2008","7","Maharashtra","Aurangabad","62.4","107.9","1729.17"
"108","2009","7","Maharashtra","Aurangabad","67.7","128.11","1892.32"
"108","2010","7","Maharashtra","Aurangabad","106.2","209.98","1977.21"
"108","2011","7","Maharashtra","Aurangabad","60.6","103.24","1703.63"
"108","2012","7","Maharashtra","Aurangabad","30.8","24.4","792.21"
"108","2013","7","Maharashtra","Aurangabad","45.2","67.9","1502.21"
"108","2014","7","Maharashtra","Aurangabad","37.3","35.4","949.06"
"108","2015","7","Maharashtra","Aurangabad","43.8","41.6","949.77"
"108","2016","7","Maharashtra","Aurangabad","103.6","198.4","1915.06"
"108","2017","7","Maharashtra","Aurangabad","103.1","153.6","1489.82"
"109","2008","7","Maharashtra","Parbhani","54.8","83.8","1529.2"
"109","2009","7","Maharashtra","Parbhani","51.8","68.1","1314.67"
"109","2010","7","Maharashtra","Parbhani","80.8","136.68","1691.58"
"109","2011","7","Maharashtra","Parbhani","75.6","126.73","1676.32"
"109","2012","7","Maharashtra","Parbhani","51.2","73.63","1438.09"
"109","2013","7","Maharashtra","Parbhani","98.1","97.5","993.88"
"109","2014","7","Maharashtra","Parbhani","71.8","51.8","721.45"
"109","2015","7","Maharashtra","Parbhani","39.6","21.9","553.03"
"109","2016","7","Maharashtra","Parbhani","61.99","97.8","1577.67"
"109","2017","7","Maharashtra","Parbhani","67.0","70.1","1046.27"
"110","2008","7","Maharashtra","Beed","65.2","80.3","1231.6"
"110","2009","7","Maharashtra","Beed","67.0","91.9","1371.64"
"110","2010","7","Maharashtra","Beed","63.6","82.54","1297.8"
"110","2011","7","Maharashtra","Beed","39.8","52.77","1325.88"
"110","2012","7","Maharashtra","Beed","27.7","27.04","976.17"
"110","2013","7","Maharashtra","Beed","57.8","57.1","987.89"
"110","2014","7","Maharashtra","Beed","59.1","40.0","676.82"
"110","2015","7","Maharashtra","Beed","48.0","13.2","275.0"
"110","2016","7","Maharashtra","Beed","47.2","79.43","1682.84"
"110","2017","7","Maharashtra","Beed","53.9","57.59","1068.46"
"111","2008","7","Maharashtra","Nanded","19.8","27.0","1363.64"
"111","2009","7","Maharashtra","Nanded","19.1","19.77","1035.08"
"111","2010","7","Maharashtra","Nanded","49.0","82.68","1687.35"
"111","2011","7","Maharashtra","Nanded","31.1","54.05","1737.94"
"111","2012","7","Maharashtra","Nanded","30.4","43.48","1430.26"
"111","2013","7","Maharashtra","Nanded","38.9","43.8","1125.96"
"111","2014","7","Maharashtra","Nanded","39.5","29.2","739.24"
"111","2015","7","Maharashtra","Nanded","22.3","10.1","452.91"
"111","2016","7","Maharashtra","Nanded","60.6","75.7","1249.17"
"111","2017","7","Maharashtra","Nanded","46.1","46.0","997.83"
"112","2008","7","Maharashtra","Osmanabad","68.4","76.0","1111.11"
"112","2009","7","Maharashtra","Osmanabad","64.4","67.13","1042.39"
"112","2010","7","Maharashtra","Osmanabad","75.3","89.27","1185.52"
"112","2011","7","Maharashtra","Osmanabad","59.4","80.85","1361.11"
"112","2012","7","Maharashtra","Osmanabad","55.2","58.63","1062.14"
"112","2013","7","Maharashtra","Osmanabad","61.9","86.1","1390.95"
"112","2014","7","Maharashtra","Osmanabad","71.3","17.9","251.05"
"112","2015","7","Maharashtra","Osmanabad","44.1","13.3","301.59"
"112","2016","7","Maharashtra","Osmanabad","83.2","108.5","1304.09"
