"Dist Code","Year","State Code","State Name","Dist Name","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)"
"77","2016","5","Karnataka","Bidar","17.71","95.91","5415.0"
"77","2017","5","Karnataka","Bidar","15.52","115.03","7410.0"
"78","2008","5","Karnataka","Raichur","0.74","3.61","4878.38"
"78","2009","5","Karnataka","Raichur","0.98","3.49","3561.22"
"78","2010","5","Karnataka","Raichur","0.32","3.03","9468.75"
"78","2011","5","Karnataka","Raichur","2.45","22.34","9120.0"
"78","2012","5","Karnataka","Raichur","2.48","20.75","8366.94"
"78","2013","5","Karnataka","Raichur","2.94","26.24","8925.17"
"78","2014","5","Karnataka","Raichur","2.68","24.42","9111.94"
"78","2015","5","Karnataka","Raichur","1.79","14.45","8075.01"
"78","2016","5","Karnataka","Raichur","0.31","2.15","6934.84"
"78","2017","5","Karnataka","Raichur","1.29","12.14","9405.03"
"79","2008","5","Karnataka","Gulbarga / Kalaburagi","15.34","40.75","2656.45"
"79","2009","5","Karnataka","Gulbarga / Kalaburagi","18.94","76.35","4031.15"
"79","2010","5","Karnataka","Gulbarga / Kalaburagi","11.03","64.38","5836.81"
"79","2011","5","Karnataka","Gulbarga / Kalaburagi","30.7","128.23","4176.18"
"79","2012","5","Karnataka","Gulbarga / Kalaburagi","15.97","82.91","5191.61"
"79","2013","5","Karnataka","Gulbarga / Kalaburagi","28.81","178.6","6199.24"
"79","2014","5","Karnataka","Gulbarga / Kalaburagi","46.36","310.46","6696.72"
"79","2015","5","Karnataka","Gulbarga / Kalaburagi","29.39","125.96","4285.21"
"79","2016","5","Karnataka","Gulbarga / Kalaburagi","29.37","114.58","3900.86"
"79","2017","5","Karnataka","Gulbarga / Kalaburagi","2.22","18.3","8245.61"
"80","2008","5","Karnataka","Dakshina Kannada","0.04","0.25","6250.0"
"80","2009","5","Karnataka","Dakshina Kannada","0.15","0.69","4600.0"
"80","2010","5","Karnataka","Dakshina Kannada","0.09","0.79","8777.78"
"80","2011","5","Karnataka","Dakshina Kannada","0.15","1.37","9120.0"
"80","2012","5","Karnataka","Dakshina Kannada","0.1","0.76","7600.0"
"80","2013","5","Karnataka","Dakshina Kannada","0.08","0.63","7875.0"
"80","2014","5","Karnataka","Dakshina Kannada","0.05","0.47","9400.0"
"80","2015","5","Karnataka","Dakshina Kannada","0.02","0.17","8076.19"
"80","2016","5","Karnataka","Dakshina Kannada","0.02","0.17","6937.5"
"80","2017","5","Karnataka","Dakshina Kannada","0.01","0.1","9409.09"
"81","2008","5","Karnataka","Uttara Kannada","1.24","10.74","8661.29"
"81","2009","5","Karnataka","Uttara Kannada","1.26","10.5","8333.33"
"81","2010","5","Karnataka","Uttara Kannada","1.3","13.94","10723.08"
"81","2011","5","Karnataka","Uttara Kannada","5.49","30.24","5509.99"
"81","2012","5","Karnataka","Uttara Kannada","3.08","32.76","10636.36"
"81","2013","5","Karnataka","Uttara Kannada","5.32","41.98","7890.98"
"81","2014","5","Karnataka","Uttara Kannada","6.21","48.35","7785.83"
"81","2015","5","Karnataka","Uttara Kannada","6.54","47.85","7315.0"
"81","2016","5","Karnataka","Uttara Kannada","5.94","37.25","6270.0"
"81","2017","5","Karnataka","Uttara Kannada","0.0","0.0","0.0"
"82","2008","5","Karnataka","Kodagu / Coorg","0.0","0.0","0.0"
"82","2009","5","Karnataka","Kodagu / Coorg","0.0","0.0","0.0"
"82","2010","5","Karnataka","Kodagu / Coorg","0.0","0.0","0.0"
"82","2011","5","Karnataka","Kodagu / Coorg","0.0","0.0","0.0"
"82","2012","5","Karnataka","Kodagu / Coorg","0.0","0.0","0.0"
"82","2013","5","Karnataka","Kodagu / Coorg","0.0","0.0","0.0"
"82","2014","5","Karnataka","Kodagu / Coorg","0.0","0.0","0.0"
"82","2015","5","Karnataka","Kodagu / Coorg","0.0","0.0","0.0"
"82","2016","5","Karnataka","Kodagu / Coorg","0.0","0.0","0.0"
"82","2017","5","Karnataka","Kodagu / Coorg","0.0","0.0","0.0"
"83","2008","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","7.56","86.69","11466.93"
"83","2009","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","6.83","69.33","10150.81"
"83","2010","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","7.74","87.01","11241.6"
"83","2011","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","9.2","100.27","10898.91"
"83","2012","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","9.45","91.99","9734.39"
"83","2013","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","9.08","87.76","9665.2"
"83","2014","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","9.07","90.87","10018.74"
"83","2015","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","8.0","80.22","10023.6"
"83","2016","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","7.43","69.11","9297.4"
"83","2017","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","7.4","71.66","9689.84"
"84","2008","11","Tamil Nadu","South Arcot / Cuddalore","83.13","901.45","10843.86"
"84","2009","11","Tamil Nadu","South Arcot / Cuddalore","81.62","875.39","10725.19"
"84","2010","11","Tamil Nadu","South Arcot / Cuddalore","95.15","1055.27","11090.59"
"84","2011","11","Tamil Nadu","South Arcot / Cuddalore","104.52","1101.05","10534.35"
"84","2012","11","Tamil Nadu","South Arcot / Cuddalore","110.08","1215.05","11037.88"
"84","2013","11","Tamil Nadu","South Arcot / Cuddalore","119.09","1388.49","11659.17"
"84","2014","11","Tamil Nadu","South Arcot / Cuddalore","107.24","1267.53","11819.56"
"84","2015","11","Tamil Nadu","South Arcot / Cuddalore","97.69","1045.21","10699.65"
"84","2016","11","Tamil Nadu","South Arcot / Cuddalore","81.95","844.42","10303.73"
"84","2017","11","Tamil Nadu","South Arcot / Cuddalore","68.39","736.19","10764.47"
"85","2008","11","Tamil Nadu","North Arcot / Vellore","40.98","397.54","9700.83"
"85","2009","11","Tamil Nadu","North Arcot / Vellore","38.8","338.63","8727.58"
"85","2010","11","Tamil Nadu","North Arcot / Vellore","45.47","421.74","9275.13"
"85","2011","11","Tamil Nadu","North Arcot / Vellore","52.88","587.17","11103.82"
"85","2012","11","Tamil Nadu","North Arcot / Vellore","56.66","562.11","9920.76"
"85","2013","11","Tamil Nadu","North Arcot / Vellore","49.37","417.83","8463.24"
"85","2014","11","Tamil Nadu","North Arcot / Vellore","33.78","280.76","8311.43"
"85","2015","11","Tamil Nadu","North Arcot / Vellore","32.69","276.76","8466.09"
"85","2016","11","Tamil Nadu","North Arcot / Vellore","31.34","255.42","8151.14"
"85","2017","11","Tamil Nadu","North Arcot / Vellore","25.27","253.01","10011.87"
"86","2008","11","Tamil Nadu","Salem","49.87","529.15","10610.59"
"86","2009","11","Tamil Nadu","Salem","51.32","506.65","9872.37"
"86","2010","11","Tamil Nadu","Salem","51.48","549.72","10678.32"
"86","2011","11","Tamil Nadu","Salem","54.46","641.64","11781.86"
"86","2012","11","Tamil Nadu","Salem","53.03","433.49","8174.43"
"86","2013","11","Tamil Nadu","Salem","38.46","387.84","10084.24"
"86","2014","11","Tamil Nadu","Salem","32.61","359.26","11016.87"
"86","2015","11","Tamil Nadu","Salem","31.01","294.01","9481.32"
"86","2016","11","Tamil Nadu","Salem","26.84","229.94","8565.61"
"86","2017","11","Tamil Nadu","Salem","24.56","222.99","9079.06"
"87","2008","11","Tamil Nadu","Coimbatore","13.07","129.23","9887.15"
"87","2009","11","Tamil Nadu","Coimbatore","12.29","126.31","10277.46"
"87","2010","11","Tamil Nadu","Coimbatore","12.81","144.96","11316.16"
"87","2011","11","Tamil Nadu","Coimbatore","14.53","187.12","12873.75"
"87","2012","11","Tamil Nadu","Coimbatore","13.19","119.04","9021.98"
"87","2013","11","Tamil Nadu","Coimbatore","10.35","82.32","7950.27"
"87","2014","11","Tamil Nadu","Coimbatore","7.65","81.75","10679.29"
"87","2015","11","Tamil Nadu","Coimbatore","8.14","91.01","11181.46"
"87","2016","11","Tamil Nadu","Coimbatore","6.71","50.45","7519.62"
"87","2017","11","Tamil Nadu","Coimbatore","4.48","37.54","8372.61"
"88","2008","11","Tamil Nadu","Tiruchirapalli / Trichy","50.44","539.28","10692.19"
"88","2009","11","Tamil Nadu","Tiruchirapalli / Trichy","47.83","492.55","10298.77"
"88","2010","11","Tamil Nadu","Tiruchirapalli / Trichy","49.27","552.55","11215.69"
"88","2011","11","Tamil Nadu","Tiruchirapalli / Trichy","52.1","611.84","11743.27"
"88","2012","11","Tamil Nadu","Tiruchirapalli / Trichy","48.84","433.53","8877.33"
"88","2013","11","Tamil Nadu","Tiruchirapalli / Trichy","40.13","428.45","10676.96"
"88","2014","11","Tamil Nadu","Tiruchirapalli / Trichy","34.46","354.42","10284.25"
"88","2015","11","Tamil Nadu","Tiruchirapalli / Trichy","36.77","392.79","10682.9"
"88","2016","11","Tamil Nadu","Tiruchirapalli / Trichy","30.64","232.59","7591.25"
"88","2017","11","Tamil Nadu","Tiruchirapalli / Trichy","18.64","177.5","9521.89"
"89","2008","11","Tamil Nadu","Thanjavur","31.5","328.22","10418.47"
"89","2009","11","Tamil Nadu","Thanjavur","26.36","261.72","9927.22"
"89","2010","11","Tamil Nadu","Thanjavur","24.85","301.71","12139.19"
"89","2011","11","Tamil Nadu","Thanjavur","25.61","279.81","10924.24"
"89","2012","11","Tamil Nadu","Thanjavur","26.53","265.15","9994.38"
"89","2013","11","Tamil Nadu","Thanjavur","20.33","223.73","11007.05"
"89","2014","11","Tamil Nadu","Thanjavur","19.73","209.36","10609.85"
"89","2015","11","Tamil Nadu","Thanjavur","18.01","173.12","9615.04"
"89","2016","11","Tamil Nadu","Thanjavur","14.06","103.74","7378.53"
"89","2017","11","Tamil Nadu","Thanjavur","8.54","92.0","10775.01"
"90","2008","11","Tamil Nadu","Madurai","16.32","200.36","12276.96"
"90","2009","11","Tamil Nadu","Madurai","14.45","172.52","11939.1"
"90","2010","11","Tamil Nadu","Madurai","14.81","177.36","11975.69"
"90","2011","11","Tamil Nadu","Madurai","17.21","217.29","12625.8"
"90","2012","11","Tamil Nadu","Madurai","16.73","159.9","9557.68"
"90","2013","11","Tamil Nadu","Madurai","14.35","138.17","9628.57"
"90","2014","11","Tamil Nadu","Madurai","9.36","83.82","8955.13"
"90","2015","11","Tamil Nadu","Madurai","10.73","109.81","10237.06"
"90","2016","11","Tamil Nadu","Madurai","9.92","63.03","6356.0"
"90","2017","11","Tamil Nadu","Madurai","6.97","64.88","9303.31"
"91","2008","11","Tamil Nadu","Ramananthapuram","9.52","103.21","10841.39"
"91","2009","11","Tamil Nadu","Ramananthapuram","8.63","86.7","10046.35"
"91","2010","11","Tamil Nadu","Ramananthapuram","9.08","80.34","8848.02"
"91","2011","11","Tamil Nadu","Ramananthapuram","10.13","121.84","12027.64"
"91","2012","11","Tamil Nadu","Ramananthapuram","9.89","89.26","9025.28"
"91","2013","11","Tamil Nadu","Ramananthapuram","8.6","67.14","7806.98"
"91","2014","11","Tamil Nadu","Ramananthapuram","6.37","59.52","9343.8"
"91","2015","11","Tamil Nadu","Ramananthapuram","6.66","60.67","9108.32"
"91","2016","11","Tamil Nadu","Ramananthapuram","6.77","38.83","5736.73"
"91","2017","11","Tamil Nadu","Ramananthapuram","5.03","34.06","6774.42"
"92","2008","11","Tamil Nadu","Thirunelveli","6.43","64.69","10060.65"
"92","2009","11","Tamil Nadu","Thirunelveli","5.21","45.96","8821.5"
"92","2010","11","Tamil Nadu","Thirunelveli","5.34","54.45","10196.63"
"92","2011","11","Tamil Nadu","Thirunelveli","5.69","50.27","8834.8"
"92","2012","11","Tamil Nadu","Thirunelveli","3.99","31.82","7974.94"
"92","2013","11","Tamil Nadu","Thirunelveli","3.57","23.61","6613.45"
"92","2014","11","Tamil Nadu","Thirunelveli","2.78","21.97","7902.88"
"92","2015","11","Tamil Nadu","Thirunelveli","2.58","27.25","10564.91"
"92","2016","11","Tamil Nadu","Thirunelveli","2.6","11.22","4310.42"
"92","2017","11","Tamil Nadu","Thirunelveli","2.57","25.68","10000.0"
"93","2008","11","Tamil Nadu","The Nilgiris","0.01","0.05","5000.0"
"93","2009","11","Tamil Nadu","The Nilgiris","0.0","0.0","0.0"
"93","2010","11","Tamil Nadu","The Nilgiris","0.0","0.0","0.0"
"93","2011","11","Tamil Nadu","The Nilgiris","0.0","0.0","0.0"
"93","2012","11","Tamil Nadu","The Nilgiris","0.0","0.04","0.0"
"93","2013","11","Tamil Nadu","The Nilgiris","0.0","0.03","0.0"
"93","2014","11","Tamil Nadu","The Nilgiris","0.0","0.04","0.0"
"93","2015","11","Tamil Nadu","The Nilgiris","0.0","0.04","10100.0"
"93","2016","11","Tamil Nadu","The Nilgiris","0.0","0.03","8700.0"
"93","2017","11","Tamil Nadu","The Nilgiris","0.0","0.05","10000.0"
"94","2008","11","Tamil Nadu","Kanyakumari","0.0","0.0","0.0"
"94","2009","11","Tamil Nadu","Kanyakumari","0.01","0.06","6000.0"
"94","2010","11","Tamil Nadu","Kanyakumari","0.01","0.07","7000.0"
"94","2011","11","Tamil Nadu","Kanyakumari","0.01","0.08","8000.0"
"94","2012","11","Tamil Nadu","Kanyakumari","0.0","0.01","0.0"
"94","2013","11","Tamil Nadu","Kanyakumari","0.0","0.02","0.0"
"94","2014","11","Tamil Nadu","Kanyakumari","0.0","0.0","0.0"
"94","2015","11","Tamil Nadu","Kanyakumari","0.0","0.0","0.0"
"94","2016","11","Tamil Nadu","Kanyakumari","0.0","0.0","0.0"
"94","2017","11","Tamil Nadu","Kanyakumari","0.0","0.0","0.0"
"95","2008","7","Maharashtra","Bombay","0.0","0.0","0.0"
"95","2009","7","Maharashtra","Bombay","0.0","0.0","0.0"
"95","2010","7","Maharashtra","Bombay","0.0","0.0","0.0"
"95","2011","7","Maharashtra","Bombay","0.0","0.0","0.0"
"95","2012","7","Maharashtra","Bombay","0.0","0.0","0.0"
"95","2016","7","Maharashtra","Bombay","0.0","0.0","0.0"
"96","2008","7","Maharashtra","Thane","0.0","0.0","0.0"
"96","2009","7","Maharashtra","Thane","0.0","0.0","0.0"
"96","2010","7","Maharashtra","Thane","0.0","0.0","0.0"
"96","2011","7","Maharashtra","Thane","0.0","0.0","0.0"
"96","2012","7","Maharashtra","Thane","0.0","0.0","0.0"
"96","2013","7","Maharashtra","Thane","0.0","0.0","0.0"
"96","2014","7","Maharashtra","Thane","0.0","0.0","0.0"
"96","2015","7","Maharashtra","Thane","0.0","0.0","0.0"
"96","2016","7","Maharashtra","Thane","0.0","0.0","0.0"
"96","2017","7","Maharashtra","Thane","0.0","0.0","0.0"
"97","2008","7","Maharashtra","Raigad","0.0","0.0","0.0"
"97","2009","7","Maharashtra","Raigad","0.0","0.0","0.0"
"97","2010","7","Maharashtra","Raigad","0.0","0.0","0.0"
"97","2011","7","Maharashtra","Raigad","0.0","0.0","0.0"
"97","2012","7","Maharashtra","Raigad","0.0","0.0","0.0"
"97","2013","7","Maharashtra","Raigad","0.0","0.0","0.0"
"97","2014","7","Maharashtra","Raigad","0.0","0.0","0.0"
"97","2015","7","Maharashtra","Raigad","0.0","0.0","0.0"
"97","2016","7","Maharashtra","Raigad","0.0","0.0","0.0"
"97","2017","7","Maharashtra","Raigad","0.0","0.0","0.0"
"98","2008","7","Maharashtra","Ratnagiri","0.0","0.0","0.0"
"98","2009","7","Maharashtra","Ratnagiri","0.0","0.0","0.0"
"98","2010","7","Maharashtra","Ratnagiri","0.0","0.0","0.0"
"98","2011","7","Maharashtra","Ratnagiri","0.0","0.0","0.0"
"98","2012","7","Maharashtra","Ratnagiri","0.0","0.0","0.0"
"98","2013","7","Maharashtra","Ratnagiri","1.1","9.67","8790.91"
"98","2014","7","Maharashtra","Ratnagiri","0.0","0.0","0.0"
"98","2015","7","Maharashtra","Ratnagiri","1.4","10.83","7735.71"
"98","2016","7","Maharashtra","Ratnagiri","1.3","13.1","10046.01"
"98","2017","7","Maharashtra","Ratnagiri","1.14","6.85","5998.25"
"99","2008","7","Maharashtra","Nasik","38.3","267.44","6982.77"
"99","2009","7","Maharashtra","Nasik","31.1","226.81","7292.93"
"99","2010","7","Maharashtra","Nasik","25.7","198.92","7740.08"
"99","2011","7","Maharashtra","Nasik","24.6","186.12","7565.85"
"99","2012","7","Maharashtra","Nasik","24.6","186.39","7576.83"
"99","2013","7","Maharashtra","Nasik","21.0","178.65","8507.14"
"99","2014","7","Maharashtra","Nasik","16.8","138.42","8239.29"
"99","2015","7","Maharashtra","Nasik","19.0","153.12","8058.95"
"99","2016","7","Maharashtra","Nasik","11.22","96.62","8614.48"
"99","2017","7","Maharashtra","Nasik","11.86","98.86","8332.07"
"100","2008","7","Maharashtra","Dhule","18.9","125.37","6633.33"
"100","2009","7","Maharashtra","Dhule","14.3","102.58","7173.43"
"100","2010","7","Maharashtra","Dhule","15.5","118.11","7620.0"
"100","2011","7","Maharashtra","Dhule","13.5","113.83","8431.85"
"100","2012","7","Maharashtra","Dhule","16.1","122.81","7627.95"
"100","2013","7","Maharashtra","Dhule","17.3","136.95","7916.18"
"100","2014","7","Maharashtra","Dhule","15.0","107.22","7148.0"
"100","2015","7","Maharashtra","Dhule","16.2","119.88","7400.0"
"100","2016","7","Maharashtra","Dhule","15.46","139.47","9021.35"
"100","2017","7","Maharashtra","Dhule","17.39","146.61","8431.68"
"101","2008","7","Maharashtra","Jalgaon","11.7","76.48","6536.75"
"101","2009","7","Maharashtra","Jalgaon","9.6","67.54","7035.42"
"101","2010","7","Maharashtra","Jalgaon","11.2","87.7","7830.36"
"101","2011","7","Maharashtra","Jalgaon","11.2","82.0","7321.43"
"101","2012","7","Maharashtra","Jalgaon","11.0","75.91","6900.91"
"101","2013","7","Maharashtra","Jalgaon","11.7","88.32","7548.72"
"101","2014","7","Maharashtra","Jalgaon","7.9","55.36","7007.59"
"101","2015","7","Maharashtra","Jalgaon","10.0","77.66","7766.0"
"101","2016","7","Maharashtra","Jalgaon","9.16","84.59","9231.69"
"101","2017","7","Maharashtra","Jalgaon","9.33","79.31","8500.54"
"102","2008","7","Maharashtra","Ahmednagar","77.5","556.48","7180.39"
"102","2009","7","Maharashtra","Ahmednagar","75.6","633.9","8384.92"
"102","2010","7","Maharashtra","Ahmednagar","126.0","1151.64","9140.0"
"102","2011","7","Maharashtra","Ahmednagar","129.5","1187.92","9173.13"
"102","2012","7","Maharashtra","Ahmednagar","115.5","823.57","7130.48"
"102","2013","7","Maharashtra","Ahmednagar","110.8","964.36","8703.61"
"102","2014","7","Maharashtra","Ahmednagar","122.0","1176.1","9640.16"
"102","2015","7","Maharashtra","Ahmednagar","112.4","660.71","5878.2"
"102","2016","7","Maharashtra","Ahmednagar","60.97","418.14","6857.9"
"102","2017","7","Maharashtra","Ahmednagar","104.4","1130.89","10831.86"
"103","2008","7","Maharashtra","Pune","85.6","833.28","9734.58"
"103","2009","7","Maharashtra","Pune","95.6","911.21","9531.49"
"103","2010","7","Maharashtra","Pune","111.5","1108.31","9940.0"
"103","2011","7","Maharashtra","Pune","129.9","1315.76","10129.02"
"103","2012","7","Maharashtra","Pune","137.7","1388.84","10085.98"
"103","2013","7","Maharashtra","Pune","143.9","1696.35","11788.4"
"103","2014","7","Maharashtra","Pune","127.8","1383.39","10824.65"
"103","2015","7","Maharashtra","Pune","118.4","1228.54","10376.18"
"103","2016","7","Maharashtra","Pune","95.9","907.09","9458.41"
"103","2017","7","Maharashtra","Pune","113.14","1327.06","11729.36"
"104","2008","7","Maharashtra","Satara","50.4","423.0","8392.86"
"104","2009","7","Maharashtra","Satara","53.8","481.22","8944.61"
"104","2010","7","Maharashtra","Satara","74.0","696.34","9410.0"
"104","2011","7","Maharashtra","Satara","70.6","696.26","9862.04"
"104","2012","7","Maharashtra","Satara","59.8","557.77","9327.26"
"104","2013","7","Maharashtra","Satara","59.8","601.52","10058.86"
"104","2014","7","Maharashtra","Satara","70.0","692.74","9896.29"
"104","2015","7","Maharashtra","Satara","65.5","632.98","9663.82"
"104","2016","7","Maharashtra","Satara","50.33","625.97","12437.56"
"104","2017","7","Maharashtra","Satara","80.64","798.38","9900.05"
"105","2008","7","Maharashtra","Sangli","55.4","503.71","9092.24"
"105","2009","7","Maharashtra","Sangli","63.2","541.97","8575.47"
"105","2010","7","Maharashtra","Sangli","76.3","785.13","10290.04"
"105","2011","7","Maharashtra","Sangli","70.5","716.34","10160.85"
"105","2012","7","Maharashtra","Sangli","60.7","706.61","11641.02"
"105","2013","7","Maharashtra","Sangli","62.6","746.67","11927.64"
"105","2014","7","Maharashtra","Sangli","74.5","810.71","10882.01"
"105","2015","7","Maharashtra","Sangli","84.0","808.79","9628.45"
"105","2016","7","Maharashtra","Sangli","72.36","780.95","10792.86"
"105","2017","7","Maharashtra","Sangli","80.18","854.68","10660.05"
"106","2008","7","Maharashtra","Solapur","117.5","995.44","8471.83"
"106","2009","7","Maharashtra","Solapur","107.3","993.26","9256.85"
"106","2010","7","Maharashtra","Solapur","163.1","1600.01","9809.99"
"106","2011","7","Maharashtra","Solapur","173.4","1593.62","9190.43"
"106","2012","7","Maharashtra","Solapur","144.2","971.66","6738.28"
"106","2013","7","Maharashtra","Solapur","122.6","1048.82","8554.81"
"106","2014","7","Maharashtra","Solapur","205.5","2004.97","9756.54"
"106","2015","7","Maharashtra","Solapur","183.1","1096.44","5988.2"
"106","2016","7","Maharashtra","Solapur","64.74","476.21","7355.23"
"106","2017","7","Maharashtra","Solapur","100.5","1046.81","10415.55"
"107","2008","7","Maharashtra","Kolhapur","102.5","846.13","8254.93"
"107","2009","7","Maharashtra","Kolhapur","112.7","981.0","8704.53"
"107","2010","7","Maharashtra","Kolhapur","139.9","1259.1","9000.0"
"107","2011","7","Maharashtra","Kolhapur","146.1","1284.72","8793.43"
"107","2012","7","Maharashtra","Kolhapur","142.0","1373.91","9675.42"
"107","2013","7","Maharashtra","Kolhapur","135.2","1358.02","10044.53"
"107","2014","7","Maharashtra","Kolhapur","146.3","1503.16","10274.5"
"107","2015","7","Maharashtra","Kolhapur","145.3","1309.77","9014.25"
"107","2016","7","Maharashtra","Kolhapur","132.63","1249.9","9423.89"
"107","2017","7","Maharashtra","Kolhapur","143.9","1477.9","10269.97"
"108","2008","7","Maharashtra","Aurangabad","37.9","276.81","7303.69"
"108","2009","7","Maharashtra","Aurangabad","31.8","284.82","8956.6"
"108","2010","7","Maharashtra","Aurangabad","42.6","315.22","7399.53"
"108","2011","7","Maharashtra","Aurangabad","38.8","301.16","7761.86"
"108","2012","7","Maharashtra","Aurangabad","27.6","143.35","5193.84"
"108","2013","7","Maharashtra","Aurangabad","28.1","214.29","7625.98"
"108","2014","7","Maharashtra","Aurangabad","35.0","193.97","5542.0"
"108","2015","7","Maharashtra","Aurangabad","41.4","200.48","4842.51"
"108","2016","7","Maharashtra","Aurangabad","31.07","148.47","4777.95"
"108","2017","7","Maharashtra","Aurangabad","45.12","259.03","5741.29"
"109","2008","7","Maharashtra","Parbhani","20.4","124.24","6090.2"
"109","2009","7","Maharashtra","Parbhani","18.9","132.61","7016.4"
"109","2010","7","Maharashtra","Parbhani","20.1","171.88","8551.24"
"109","2011","7","Maharashtra","Parbhani","25.6","172.3","6730.47"
"109","2012","7","Maharashtra","Parbhani","26.0","189.09","7272.69"
"109","2013","7","Maharashtra","Parbhani","43.1","306.62","7114.15"
"109","2014","7","Maharashtra","Parbhani","41.8","243.29","5820.33"
"109","2015","7","Maharashtra","Parbhani","43.7","122.64","2806.41"
"109","2016","7","Maharashtra","Parbhani","14.0","89.13","6366.53"
"109","2017","7","Maharashtra","Parbhani","34.5","144.15","4178.26"
"110","2008","7","Maharashtra","Beed","44.4","406.54","9156.31"
"110","2009","7","Maharashtra","Beed","43.2","319.53","7396.53"
"110","2010","7","Maharashtra","Beed","58.8","387.49","6589.97"
"110","2011","7","Maharashtra","Beed","53.6","348.75","6506.53"
"110","2012","7","Maharashtra","Beed","51.4","281.7","5480.54"
"110","2013","7","Maharashtra","Beed","46.0","256.73","5581.09"
"110","2014","7","Maharashtra","Beed","37.6","172.35","4583.78"
"110","2015","7","Maharashtra","Beed","36.1","79.76","2209.42"
"110","2016","7","Maharashtra","Beed","12.29","49.59","4034.33"
"110","2017","7","Maharashtra","Beed","36.05","207.29","5749.93"
"111","2008","7","Maharashtra","Nanded","19.2","111.39","5801.56"
"111","2009","7","Maharashtra","Nanded","12.9","62.13","4816.28"
"111","2010","7","Maharashtra","Nanded","13.7","82.75","6040.15"
"111","2011","7","Maharashtra","Nanded","23.9","175.2","7330.54"
"111","2012","7","Maharashtra","Nanded","12.8","104.79","8186.72"
"111","2013","7","Maharashtra","Nanded","12.2","102.07","8366.39"
"111","2014","7","Maharashtra","Nanded","18.8","111.32","5921.28"
"111","2015","7","Maharashtra","Nanded","18.8","52.95","2816.49"
"111","2016","7","Maharashtra","Nanded","14.5","86.04","5933.38"
"111","2017","7","Maharashtra","Nanded","23.0","149.5","6500.0"
"112","2008","7","Maharashtra","Osmanabad","74.1","442.91","5977.19"
"112","2009","7","Maharashtra","Osmanabad","78.1","622.36","7968.76"
"112","2010","7","Maharashtra","Osmanabad","76.2","543.9","7137.8"
"112","2011","7","Maharashtra","Osmanabad","97.4","677.63","6957.19"
"112","2012","7","Maharashtra","Osmanabad","98.6","528.46","5359.63"
"112","2013","7","Maharashtra","Osmanabad","110.4","607.8","5505.43"
"112","2014","7","Maharashtra","Osmanabad","86.2","394.68","4578.65"
"112","2015","7","Maharashtra","Osmanabad","64.2","186.16","2899.69"
"112","2016","7","Maharashtra","Osmanabad","21.0","93.72","4462.86"
"112","2017","7","Maharashtra","Osmanabad","75.0","401.5","5353.33"
"113","2008","7","Maharashtra","Buldhana","2.2","12.29","5586.36"
"113","2009","7","Maharashtra","Buldhana","1.4","9.74","6957.14"
"113","2010","7","Maharashtra","Buldhana","1.0","6.1","6100.0"
"113","2011","7","Maharashtra","Buldhana","0.3","1.75","5833.33"
"113","2012","7","Maharashtra","Buldhana","0.1","0.44","4400.0"
"113","2013","7","Maharashtra","Buldhana","0.1","0.81","8100.0"
"113","2014","7","Maharashtra","Buldhana","0.3","1.87","6233.33"
"113","2015","7","Maharashtra","Buldhana","0.3","1.5","5000.0"
"113","2016","7","Maharashtra","Buldhana","0.54","3.57","6672.9"
"113","2017","7","Maharashtra","Buldhana","0.26","1.29","5019.46"
"114","2008","7","Maharashtra","Akola","0.3","1.55","5166.67"
"114","2009","7","Maharashtra","Akola","0.4","2.99","7475.0"
"114","2010","7","Maharashtra","Akola","0.3","2.0","6666.67"
"114","2011","7","Maharashtra","Akola","0.2","1.39","6950.0"
"114","2012","7","Maharashtra","Akola","0.0","0.0","0.0"
"114","2013","7","Maharashtra","Akola","0.0","0.0","0.0"
"114","2014","7","Maharashtra","Akola","0.2","0.58","2900.0"
"114","2015","7","Maharashtra","Akola","0.3","1.41","4700.0"
"114","2016","7","Maharashtra","Akola","0.32","1.72","5358.26"
"114","2017","7","Maharashtra","Akola","0.2","0.92","4623.12"
"115","2008","7","Maharashtra","Amarawati","0.8","4.39","5487.5"
"115","2009","7","Maharashtra","Amarawati","0.2","1.4","7000.0"
"115","2010","7","Maharashtra","Amarawati","0.3","2.07","6900.0"
"115","2011","7","Maharashtra","Amarawati","0.4","2.87","7175.0"
"115","2012","7","Maharashtra","Amarawati","0.3","1.67","5566.67"
"115","2013","7","Maharashtra","Amarawati","0.3","2.17","7233.33"
"115","2014","7","Maharashtra","Amarawati","0.4","1.61","4025.0"
"115","2015","7","Maharashtra","Amarawati","0.3","1.59","5300.0"
"115","2016","7","Maharashtra","Amarawati","0.43","1.18","2744.19"
